atk_soft_attack,atk_hard_attack,atk_breakthrough,atk_org,atk_armor,atk_hardness,atk_supply,def_defense,def_soft_attack,def_hard_attack,def_org,def_piercing,def_entrenchment,def_supply,terrain_mod,fort_level,cas_support,victory
427,250,256,32,51,0.07,0.46,677,345,201,76,111,4,0.6,0.6,2,0,0
747,362,58,69,40,0.03,0.63,878,447,121,39,36,15,0.38,0.9,3,1,1
171,98,449,78,89,0.06,0.64,923,92,251,77,24,7,0.7,0.8,0,0,1
725,103,41,50,54,0.29,0.35,959,386,222,33,102,10,0.64,0.6,0,0,0
523,55,182,64,109,0.84,0.45,255,257,202,52,82,15,0.69,0.4,10,0,0
244,194,256,72,14,0.15,0.5,566,199,169,68,76,15,0.7,1.0,0,1,1
367,362,218,30,72,0.59,0.96,748,551,204,66,14,24,0.87,0.6,3,0,0
761,253,412,60,109,0.57,0.99,860,492,82,62,49,2,1.0,0.6,10,0,0
290,157,239,58,35,0.24,0.59,739,454,278,64,116,10,0.6,0.9,1,0,0
673,130,475,44,108,0.93,0.74,934,269,154,61,10,15,0.49,0.9,3,1,1
270,252,74,50,22,0.33,0.97,283,525,123,41,101,18,0.61,0.4,0,0,0
143,367,415,45,36,0.73,0.42,267,399,18,68,77,18,0.34,0.8,0,0,1
562,339,309,54,79,0.84,0.84,688,473,279,70,55,19,0.88,0.4,3,1,0
78,49,419,74,99,0.24,0.36,449,338,191,56,119,19,0.91,0.8,0,0,0
663,35,157,35,77,0.91,0.83,145,163,11,44,41,1,0.81,0.9,0,1,1
137,191,228,50,38,0.11,0.65,269,324,28,56,81,7,0.75,0.4,2,1,0
491,359,283,65,76,0.01,0.4,917,188,91,42,107,25,0.71,0.8,3,0,0
526,29,469,56,89,0.72,0.78,807,172,156,41,9,17,0.64,0.9,3,0,1
323,239,274,67,89,0.58,0.4,362,558,38,75,119,25,0.52,0.8,10,1,0
472,31,451,65,7,0.51,0.58,583,580,270,30,113,21,0.84,0.6,0,0,1
589,166,450,44,56,0.28,0.35,730,97,22,50,111,10,0.3,0.4,0,0,1
332,172,370,48,20,0.32,0.83,575,548,24,71,112,16,0.65,0.6,0,0,0
275,221,103,73,118,0.76,0.38,719,503,60,39,30,7,0.44,1.0,10,1,0
160,250,162,65,87,0.57,0.6,254,364,284,55,72,4,0.87,0.4,0,1,1
177,19,87,48,42,0.58,0.5,900,408,66,75,95,2,0.5,0.6,5,0,0
157,309,489,59,24,0.07,0.58,869,211,241,60,29,14,0.53,0.9,3,1,0
103,133,147,51,75,0.18,0.41,513,295,233,59,110,3,0.31,0.8,3,0,0
308,385,359,34,69,0.54,0.54,384,282,276,60,45,13,0.87,0.9,0,0,1
65,358,118,68,89,0.55,0.7,588,73,45,32,75,19,0.74,0.8,2,0,1
301,221,443,62,88,0.63,0.31,995,458,135,80,9,7,0.63,0.4,5,1,0
161,232,435,65,93,0.55,0.94,779,247,248,40,111,10,0.32,0.8,3,1,1
308,208,182,33,47,0.73,0.74,759,212,273,47,16,5,0.76,0.6,0,0,0
389,10,334,77,68,0.04,0.76,330,249,138,38,11,15,0.9,0.8,2,0,1
781,48,375,60,69,0.11,0.79,586,506,116,50,58,0,0.38,0.9,0,0,1
140,90,472,58,117,0.18,0.53,741,507,47,72,74,13,0.39,0.6,5,1,0
773,74,148,76,57,0.27,0.72,934,412,135,62,6,16,0.8,0.6,0,1,0
715,232,235,33,18,0.29,0.94,390,509,171,46,36,8,0.41,1.0,0,0,1
661,10,469,43,38,0.05,0.43,224,348,227,35,68,20,0.6,0.4,10,0,0
425,20,254,70,12,0.18,0.65,975,563,220,50,96,22,0.53,0.8,2,0,0
669,128,275,80,107,0.23,0.55,817,202,211,51,91,10,0.77,0.8,5,1,0
123,93,374,42,1,0.01,0.72,435,505,53,77,115,17,0.33,0.8,2,1,0
741,105,462,77,120,0.92,0.82,443,81,89,59,27,23,0.84,0.4,10,0,1
93,304,303,71,58,0.86,0.31,418,56,148,48,52,23,0.63,0.4,0,1,1
216,96,72,79,71,0.78,0.92,882,545,176,57,69,11,0.66,0.8,10,0,0
133,171,252,44,50,0.63,0.74,211,54,205,45,72,24,0.72,1.0,0,0,1
767,173,43,75,93,0.06,0.68,313,171,281,74,12,0,0.97,1.0,2,0,0
428,357,496,39,95,0.18,0.51,901,186,23,47,106,9,0.42,0.4,2,0,1
377,108,175,52,100,0.25,0.67,980,377,182,33,31,1,0.77,0.6,0,0,0
271,356,294,33,35,0.92,0.93,209,312,149,80,24,20,0.95,0.8,5,0,0
642,83,433,53,74,0.34,0.83,172,303,108,49,99,14,0.41,1.0,5,0,1
766,63,368,49,46,0.98,0.83,714,534,144,49,6,14,0.5,0.9,5,0,1
196,286,47,54,89,0.25,0.57,657,334,36,52,69,18,0.6,1.0,3,1,0
204,161,165,64,83,0.01,0.44,514,584,172,35,64,18,0.69,0.6,10,0,0
175,232,255,57,28,0.27,0.92,816,110,275,40,15,3,0.93,0.6,5,0,0
507,87,410,51,25,0.96,0.95,304,260,139,73,118,8,0.37,0.6,10,0,0
107,247,223,68,63,0.91,0.3,135,208,116,39,85,9,0.41,0.6,3,0,1
593,58,329,41,120,0.42,0.73,231,234,218,64,77,19,0.33,0.6,5,1,1
657,100,460,69,67,0.94,0.66,267,414,22,50,50,21,0.54,1.0,10,1,1
579,84,240,74,11,0.9,0.88,204,416,224,40,24,16,0.62,0.6,3,0,1
170,373,150,37,70,0.38,0.73,924,478,275,45,84,16,0.93,1.0,1,0,0
200,42,105,74,84,0.33,0.9,263,71,193,80,44,4,0.98,1.0,5,1,1
56,320,326,64,110,0.73,0.51,130,325,205,53,87,2,0.43,1.0,1,0,1
508,121,416,71,113,0.89,0.69,461,283,202,37,105,13,0.98,0.4,5,0,1
269,357,164,31,27,0.42,0.68,573,262,154,35,108,11,0.93,0.6,10,0,0
673,397,401,30,63,0.9,0.47,233,176,55,35,92,25,0.53,0.9,10,1,1
463,137,454,38,58,0.54,0.81,472,391,47,74,87,6,0.57,0.8,1,1,1
503,110,366,68,107,0.34,0.71,102,161,200,60,100,7,0.59,0.8,0,1,1
515,209,271,48,38,0.9,0.72,598,497,171,78,9,7,0.49,1.0,1,0,1
383,167,255,48,2,0.62,0.69,688,501,278,71,15,18,0.48,0.4,5,1,0
275,284,86,71,67,0.17,0.34,1000,362,200,72,49,15,0.81,0.8,2,0,0
145,334,116,39,88,0.81,0.51,102,321,202,80,98,12,0.82,0.8,10,0,0
755,398,120,37,118,0.46,0.37,926,374,131,76,46,3,0.68,0.4,5,1,0
410,112,390,39,23,0.64,0.76,721,197,20,69,112,25,0.32,0.6,0,0,1
566,30,419,32,44,0.45,0.79,833,258,238,35,40,0,0.71,0.4,0,0,1
310,180,463,53,2,0.15,0.53,212,292,231,36,76,3,0.61,0.8,5,0,1
496,101,418,54,39,0.82,0.8,260,482,264,77,67,9,0.46,0.6,2,0,1
680,60,84,78,64,0.38,0.72,266,577,217,40,70,21,0.86,0.9,0,0,1
99,24,205,80,58,0.21,0.71,123,378,191,66,69,9,0.48,1.0,0,0,1
515,195,304,60,25,0.58,0.86,287,348,98,42,117,4,0.41,0.9,0,0,1
527,223,322,34,2,0.96,0.38,616,551,268,47,65,5,0.77,0.9,3,0,0
615,150,325,44,56,0.14,0.99,566,524,24,33,17,0,0.66,0.9,3,0,1
298,67,100,56,10,0.17,0.87,429,58,192,59,64,0,0.48,0.9,10,0,0
272,324,275,31,72,0.22,0.76,562,431,144,33,115,22,0.51,1.0,3,1,0
391,160,305,49,65,0.02,0.76,956,292,13,56,80,1,0.5,0.9,3,1,1
726,222,193,33,69,0.78,0.67,714,242,275,77,53,23,0.84,0.6,0,1,0
739,312,486,41,48,0.36,0.45,939,136,296,63,2,0,0.68,0.9,10,1,0
396,44,52,46,94,0.98,0.49,398,435,205,66,33,4,0.6,0.4,1,1,0
626,273,112,55,103,0.95,0.63,319,160,31,63,21,4,0.55,0.8,0,0,1
642,132,321,45,112,0.82,0.91,129,70,111,73,18,11,0.98,0.6,5,0,1
775,194,33,37,31,0.38,0.39,581,232,137,58,61,1,0.5,0.9,5,0,0
79,19,311,60,28,0.45,0.55,624,468,243,39,49,15,0.77,0.6,10,1,0
481,206,61,54,111,0.93,0.55,451,516,55,61,51,12,0.58,1.0,3,0,0
64,231,99,45,117,0.77,0.92,217,574,200,68,58,9,0.32,0.6,0,0,0
484,223,304,64,29,0.36,0.95,128,550,224,30,71,10,0.81,0.8,0,0,1
111,368,378,62,71,0.65,0.89,298,76,129,56,93,5,0.49,0.6,0,1,1
605,26,160,37,75,0.49,0.87,915,104,68,40,74,19,0.65,0.6,0,0,1
64,103,341,51,41,0.27,0.99,643,213,156,76,108,16,0.81,1.0,5,0,0
126,38,54,74,40,0.97,0.85,389,518,256,72,9,13,0.65,1.0,0,1,0
484,245,387,64,38,0.3,0.89,684,129,75,65,12,7,0.89,0.8,10,1,0
575,44,426,34,65,0.78,0.74,241,81,290,48,18,21,0.69,0.6,3,0,1
79,204,222,36,56,0.51,0.39,734,346,159,79,71,12,0.59,0.4,2,1,0
630,176,477,75,11,0.44,0.76,769,193,282,40,119,6,0.93,0.6,1,1,1
574,81,485,62,90,0.9,0.72,156,378,228,72,80,8,0.94,0.8,0,0,1
80,363,241,68,6,0.48,0.74,827,476,149,55,51,12,0.44,0.4,3,0,0
318,194,340,58,6,0.02,0.79,868,124,52,68,108,15,0.92,0.6,5,0,0
242,94,391,67,88,0.22,0.56,932,123,297,48,77,9,0.57,0.4,2,0,0
260,286,346,54,35,0.09,0.41,375,154,92,46,111,20,0.99,0.4,0,1,1
464,297,152,60,111,0.61,0.81,223,406,223,54,38,24,0.64,0.4,10,0,0
116,266,61,35,115,0.82,0.49,478,591,178,47,28,25,0.88,0.4,0,1,0
634,49,438,61,78,0.79,0.94,267,271,273,63,26,22,0.47,0.4,5,1,1
783,135,378,73,107,0.16,0.58,935,113,183,50,74,11,0.46,0.8,0,1,1
493,52,165,48,68,0.02,0.82,291,304,58,46,2,19,0.76,0.6,0,0,1
761,181,243,74,36,0.52,0.9,613,252,298,42,98,21,0.79,0.8,0,0,1
105,302,471,79,35,0.29,0.56,679,417,161,79,75,12,0.64,0.9,0,0,0
681,72,321,59,111,0.47,0.6,124,471,111,71,26,18,0.34,0.8,10,0,1
598,263,392,34,98,0.27,0.81,136,456,99,39,108,17,0.54,0.6,0,0,1
51,135,341,77,53,0.1,0.55,826,135,169,73,74,8,0.91,0.8,1,1,0
615,73,215,77,93,0.69,0.47,853,550,279,44,40,7,0.88,0.6,3,0,0
793,269,283,33,77,0.76,0.51,622,135,129,32,62,7,0.71,0.9,5,0,1
599,176,249,45,99,0.39,0.93,642,573,210,59,62,2,0.4,0.8,2,1,1
648,156,352,69,84,0.05,0.96,473,468,63,36,42,11,0.64,1.0,0,0,1
320,190,38,71,91,0.31,0.68,451,116,24,72,31,9,0.96,1.0,1,1,1
569,89,403,50,112,0.79,0.6,669,599,28,47,53,10,0.81,1.0,3,1,1
660,252,425,49,29,0.69,0.99,961,339,117,54,35,20,0.45,0.4,0,1,1
526,83,440,74,95,0.81,0.87,919,344,215,57,25,20,0.92,0.8,2,0,1
314,140,497,68,39,0.8,0.76,361,215,106,41,63,5,0.83,0.4,2,1,1
303,152,82,61,17,0.87,0.78,622,416,245,40,1,3,0.44,0.4,5,0,0
575,56,389,50,35,0.98,0.62,664,63,233,79,50,1,0.78,1.0,0,0,1
122,117,78,45,2,0.02,0.88,967,43,171,38,99,25,0.72,0.4,0,1,0
441,101,107,55,47,0.4,0.67,112,368,275,39,91,19,0.98,0.9,10,1,0
256,66,356,75,90,0.2,0.51,608,238,106,71,23,17,0.5,0.4,1,0,0
799,142,460,38,69,0.6,0.53,209,495,64,75,106,8,0.51,0.8,0,0,1
52,264,142,32,27,0.64,0.73,768,71,86,61,24,5,0.95,0.6,5,0,0
202,100,129,58,73,0.09,0.83,122,381,13,75,81,8,0.37,1.0,0,1,1
324,320,45,34,90,0.3,0.49,486,483,229,57,86,6,0.38,0.9,0,0,0
502,192,283,34,38,0.22,0.56,278,345,253,41,10,3,0.82,1.0,10,1,0
173,79,234,57,65,0.21,0.62,436,473,54,60,66,5,0.55,0.9,5,1,0
459,194,72,38,77,0.53,0.48,698,172,216,58,50,9,0.55,0.6,0,1,0
418,252,53,42,25,0.77,0.3,729,322,220,59,76,18,0.31,0.9,2,1,0
441,23,79,65,48,0.41,0.6,835,362,15,51,101,13,0.76,0.8,3,0,0
381,146,319,76,92,0.86,0.34,989,589,51,30,56,13,0.98,0.9,2,0,1
677,103,129,53,101,0.12,0.53,978,163,172,40,32,15,0.79,0.8,0,0,1
306,210,149,74,71,0.79,0.85,512,230,90,72,27,7,0.86,0.9,0,0,1
163,371,279,65,71,0.53,0.84,542,483,101,70,38,11,0.59,0.4,1,0,0
295,307,323,38,7,0.11,0.85,289,481,134,64,52,6,0.94,0.9,0,0,0
659,59,157,43,43,0.29,0.81,463,352,251,55,28,24,0.76,0.9,1,1,0
719,388,54,50,52,0.82,0.73,709,352,141,69,116,4,0.5,0.8,5,1,0
562,355,104,36,19,0.25,0.84,491,195,213,66,112,14,0.52,0.9,10,1,0
68,261,279,42,108,0.24,0.5,382,109,75,34,38,25,0.49,0.8,5,0,0
494,104,333,60,79,0.05,0.5,553,234,134,77,90,17,0.34,0.8,2,0,1
630,217,111,47,33,0.63,0.97,306,295,14,64,37,10,0.41,0.8,0,0,1
690,397,480,77,22,0.86,0.65,926,291,187,34,93,8,0.38,0.6,2,1,1
535,368,459,50,23,0.14,0.38,901,103,121,79,36,16,0.46,0.8,10,0,0
294,68,116,53,89,0.45,0.78,115,571,149,74,70,18,0.88,0.9,0,1,1
124,326,309,79,115,0.37,0.89,756,394,13,66,24,24,0.79,0.8,2,0,0
53,137,443,66,52,0.45,0.98,890,207,260,53,65,23,0.62,0.8,1,1,0
739,197,144,54,38,0.1,0.6,181,143,208,34,0,15,0.87,0.6,5,1,1
85,207,136,31,118,0.97,0.5,931,174,127,69,109,9,0.82,0.6,2,0,0
695,74,239,61,18,0.02,0.54,580,565,11,75,66,14,0.64,0.4,10,1,0
568,65,274,63,104,0.09,0.55,194,240,49,35,53,16,0.9,0.9,5,1,1
574,19,309,31,22,0.79,0.72,472,263,144,51,2,22,0.62,0.9,1,0,1
537,395,64,62,89,0.6,0.84,144,92,294,56,1,25,0.89,0.8,5,1,1
722,119,172,30,37,0.61,0.33,827,260,91,56,115,20,0.62,1.0,0,0,0
423,302,86,44,70,0.05,0.5,752,545,29,43,83,16,0.9,1.0,0,0,0
540,315,256,72,3,0.36,0.96,736,594,244,76,96,8,0.34,0.4,0,0,1
299,170,157,51,96,0.36,0.75,144,337,261,80,0,14,0.38,0.6,0,0,1
687,41,463,47,59,0.7,0.97,360,456,121,74,93,24,0.64,0.4,0,1,1
153,284,393,31,83,0.51,0.31,309,245,168,36,109,2,0.58,0.6,10,1,0
180,68,116,71,26,0.02,0.71,492,320,25,57,59,8,0.3,0.4,0,0,0
610,181,336,79,115,0.15,0.81,364,163,49,46,10,17,0.36,0.9,0,0,1
640,287,189,33,69,0.64,0.31,776,45,98,79,74,18,0.43,1.0,5,0,0
161,73,197,71,86,0.73,0.9,844,119,173,50,83,9,0.57,0.8,1,0,1
448,197,140,31,45,0.24,0.48,548,110,225,50,50,4,1.0,0.8,1,0,0
648,307,279,78,49,0.84,0.49,278,587,18,39,94,19,0.66,1.0,10,0,0
613,88,201,69,78,0.22,0.93,607,102,132,65,50,12,0.37,0.9,0,0,1
219,354,481,47,46,0.19,0.36,492,515,136,34,66,17,0.5,0.9,10,0,0
585,287,394,43,49,0.36,0.46,256,228,140,41,110,19,0.54,0.8,10,1,0
699,111,346,42,2,0.22,0.47,868,544,299,73,93,13,0.64,0.4,1,0,0
125,282,212,70,94,0.7,0.93,923,80,189,42,49,12,0.5,0.9,0,0,1
84,122,500,73,49,0.82,0.8,601,144,43,63,20,25,0.79,0.6,1,0,1
332,169,460,72,78,0.68,0.86,232,327,51,66,88,14,0.72,0.4,10,1,0
257,277,80,70,36,0.41,1.0,255,331,292,57,26,11,0.99,0.6,10,0,0
517,323,192,64,53,0.31,0.53,692,111,287,37,19,21,0.44,1.0,2,0,1
541,206,490,33,94,0.61,0.64,945,333,174,54,117,0,0.65,1.0,2,0,1
326,49,301,39,101,0.01,0.7,759,228,201,65,0,17,0.9,0.9,0,0,0
287,165,408,43,26,0.24,0.45,380,596,85,38,77,22,0.61,0.4,10,0,0
200,325,292,61,49,0.26,0.62,797,309,117,41,26,4,0.68,0.9,0,1,1
347,77,328,78,51,0.09,0.39,945,144,114,59,38,8,0.56,0.9,1,1,1
86,372,321,39,24,0.78,0.33,207,101,266,40,49,25,0.48,0.6,10,0,0
678,317,492,47,4,0.62,0.78,207,529,115,64,8,4,0.74,0.8,0,0,1
274,65,465,33,111,0.85,0.63,703,361,163,46,89,3,0.55,0.8,0,0,1
631,388,55,39,64,0.74,0.66,533,296,45,63,107,10,0.56,0.4,0,1,0
728,351,311,68,56,0.78,0.46,125,524,179,63,89,19,0.6,0.8,0,0,1
593,303,223,36,51,0.99,0.85,343,515,27,71,87,16,0.38,0.9,5,0,0
586,243,257,68,67,0.64,0.35,549,204,60,62,8,5,0.43,1.0,0,0,1
80,75,243,54,102,0.99,0.55,266,242,177,55,24,1,0.76,0.9,3,0,0
305,85,319,57,112,0.93,0.52,445,298,40,44,19,9,0.53,1.0,0,0,1
438,60,111,40,112,0.43,0.41,368,548,208,34,84,2,0.67,0.4,10,0,0
229,331,416,51,10,0.1,0.85,164,330,192,76,55,14,0.46,0.8,0,1,1
725,216,198,53,13,0.06,0.94,589,587,56,30,38,6,0.72,0.9,2,1,1
599,217,57,74,105,0.3,0.73,158,588,250,37,30,7,0.85,0.6,5,0,1
389,343,123,44,101,0.62,0.58,322,498,58,61,10,9,0.44,1.0,3,0,1
192,142,161,32,89,0.51,0.31,106,136,269,80,81,22,0.49,0.6,0,1,0
530,317,101,58,52,0.34,0.58,514,148,130,72,35,23,0.64,0.6,0,0,1
416,362,500,78,15,0.8,0.55,657,512,273,74,17,12,0.46,0.8,0,1,1
624,249,461,37,56,0.01,0.78,774,590,168,73,33,2,0.53,1.0,0,1,0
744,317,342,79,102,0.41,0.39,803,494,127,75,75,16,0.99,0.6,0,1,1
265,103,231,78,6,0.47,0.98,553,360,291,78,7,10,0.44,1.0,0,1,1
769,382,455,61,104,0.57,0.72,589,561,205,60,60,16,0.74,0.8,5,0,1
72,211,186,78,34,0.64,0.43,967,558,118,52,62,9,0.77,0.9,1,0,0
662,203,139,34,92,0.78,0.54,601,404,107,78,32,9,0.56,0.9,5,1,0
55,200,32,74,118,0.83,0.39,513,540,119,68,25,14,0.85,0.9,0,0,0
622,193,105,47,27,0.87,0.49,617,427,71,35,10,16,0.49,0.6,10,0,0
285,201,42,34,116,0.76,0.34,655,350,119,59,20,7,0.57,0.4,0,1,0
676,80,365,41,20,0.75,0.68,585,555,153,56,117,18,0.43,1.0,3,0,1
360,290,225,78,69,0.07,0.53,327,86,213,77,11,20,0.37,0.8,0,0,1
305,271,434,74,47,0.34,0.85,576,322,71,75,99,2,0.75,1.0,1,0,1
119,354,494,43,1,0.46,0.74,707,547,274,75,54,3,0.42,0.6,0,0,0
749,198,366,43,40,0.33,0.36,778,160,134,61,46,9,0.83,0.8,2,0,0
616,241,344,76,13,0.26,0.59,475,337,136,40,2,13,0.4,0.6,0,1,1
321,257,151,57,102,0.21,0.68,990,78,171,45,59,24,0.84,1.0,3,0,0
717,93,206,76,24,0.92,0.88,841,371,259,72,0,8,0.39,0.4,5,1,0
636,71,123,48,97,0.64,0.59,965,273,195,61,72,13,0.6,0.6,1,0,0
452,87,359,40,57,0.18,0.35,338,356,55,35,9,19,0.71,0.9,3,0,1
310,356,425,31,116,0.06,0.99,333,413,224,73,114,19,0.52,0.8,10,0,0
191,281,298,38,63,0.24,0.42,542,67,269,57,111,16,0.4,0.4,1,0,0
251,364,387,41,80,0.37,0.54,221,410,108,59,20,19,0.73,0.9,1,0,1
789,303,213,34,93,0.54,0.35,201,475,283,37,27,8,0.83,0.8,0,0,1
349,237,393,32,21,0.74,0.96,535,514,182,58,103,7,0.62,0.8,10,0,0
645,326,275,74,94,0.7,0.87,201,539,80,74,82,19,0.67,0.4,0,1,1
549,355,495,64,84,0.54,0.72,353,250,78,66,16,4,0.58,0.9,0,0,1
459,186,150,46,25,0.87,0.7,154,128,214,49,36,5,0.66,1.0,3,1,1
764,258,310,61,25,0.39,0.67,947,491,32,57,34,2,0.64,0.8,5,0,0
572,373,119,41,91,0.41,0.87,666,362,273,73,108,12,0.93,1.0,10,0,0
381,386,345,76,53,0.59,0.66,214,168,115,75,55,25,0.43,1.0,5,1,1
265,231,348,46,83,0.47,0.98,488,151,185,44,73,16,0.57,0.8,10,0,0
773,156,140,62,25,0.67,0.83,469,276,14,46,38,6,0.55,0.4,1,0,1
800,219,288,64,27,0.86,0.47,603,373,213,47,3,16,0.45,0.6,0,0,1
595,239,187,70,3,0.17,0.53,810,190,89,72,12,3,0.42,0.9,5,0,0
648,86,232,45,57,0.16,0.4,149,175,66,51,42,2,0.33,0.6,5,0,1
133,287,304,39,109,0.68,0.95,334,53,114,49,11,17,0.52,0.4,2,0,1
606,182,465,60,39,0.14,0.35,747,250,110,70,0,7,0.99,0.6,0,0,0
170,121,441,48,10,0.54,0.58,552,318,247,35,96,10,0.64,0.8,0,1,1
132,277,244,64,47,0.03,0.54,803,208,123,36,28,11,0.77,0.9,0,0,0
72,154,243,62,90,0.24,0.92,754,201,185,49,52,16,0.65,0.4,10,0,0
124,346,37,63,44,0.47,0.31,448,116,51,67,21,21,0.31,0.4,0,1,0
66,192,429,46,26,0.06,0.35,896,553,145,80,93,14,0.63,0.8,10,0,0
414,232,210,48,45,0.58,0.73,460,167,25,52,4,18,0.83,0.6,3,1,1
480,329,325,74,19,0.35,0.68,947,305,294,62,96,20,0.44,0.6,0,0,1
387,101,251,40,54,0.95,0.57,323,104,209,40,110,22,0.56,0.4,5,0,0
736,153,265,76,44,0.24,0.64,354,247,234,71,82,11,0.94,0.8,1,1,1
486,85,448,43,97,0.17,0.32,996,420,298,76,1,17,0.79,1.0,10,0,0
132,166,464,61,24,0.56,0.44,797,130,68,76,110,16,0.96,0.8,0,1,0
482,298,168,53,41,0.54,0.97,784,492,144,48,65,8,0.52,0.9,10,0,0
229,183,127,56,12,0.82,0.37,920,542,257,48,66,21,0.58,0.6,0,0,0
224,221,439,30,69,0.24,0.5,272,136,260,71,114,20,0.88,0.6,0,1,0
243,304,428,65,48,0.56,0.38,227,304,218,40,7,10,0.59,0.4,3,1,1
723,239,63,59,34,0.46,0.66,946,117,154,59,109,14,0.35,0.6,2,1,0
450,335,394,52,115,0.74,0.89,341,471,205,45,116,25,0.72,0.8,3,0,1
83,301,290,61,46,0.94,0.41,720,304,50,51,65,1,0.37,0.4,5,1,0
551,209,419,36,97,0.84,0.87,324,476,69,80,8,4,0.96,0.8,2,1,1
627,171,309,73,93,0.67,0.63,398,438,230,41,47,5,0.91,0.9,0,0,1
610,324,422,48,22,0.84,0.6,651,207,107,36,35,6,0.79,0.6,2,0,1
252,228,333,73,65,0.2,0.45,656,460,28,80,103,1,0.74,0.6,5,0,0
404,398,72,64,115,0.87,0.82,473,118,212,80,65,5,0.6,0.9,0,0,1
316,229,330,52,94,0.21,0.52,295,144,207,60,54,0,0.93,1.0,10,0,0
369,360,30,54,33,0.69,0.74,403,464,42,38,73,2,0.36,0.9,1,1,1
647,162,332,62,29,0.09,0.51,349,570,110,64,48,14,0.33,0.9,0,0,1
504,392,68,73,102,0.63,0.61,237,371,240,43,90,23,0.49,0.6,0,0,1
207,295,341,71,14,0.7,0.5,288,339,110,51,34,14,0.76,0.9,10,1,0
540,24,155,57,9,0.74,0.59,723,453,99,48,111,2,0.7,0.6,10,0,0
313,234,460,59,91,0.98,0.57,300,454,274,56,18,6,0.82,0.4,3,1,1
566,389,287,55,45,0.61,0.69,696,54,166,60,5,19,0.81,0.8,10,0,0
288,324,392,42,80,0.01,0.76,339,398,287,62,13,23,0.41,0.9,3,0,1
464,261,108,57,27,0.11,0.5,224,156,85,67,15,12,0.72,0.8,0,0,1
159,312,483,58,8,0.93,0.86,734,354,174,62,39,2,0.52,0.4,2,0,0
738,231,145,74,36,0.01,0.51,610,351,180,52,115,13,0.7,0.4,2,0,0
377,270,270,58,28,0.2,0.95,276,188,173,41,82,11,0.46,0.8,0,0,1
386,108,440,55,100,0.46,0.42,458,144,234,61,35,0,0.53,0.4,5,0,0
456,252,445,49,85,0.85,0.52,428,200,189,77,8,21,0.37,0.9,3,0,1
97,64,241,42,28,0.77,0.75,255,500,86,53,16,16,0.65,0.4,0,1,0
579,329,33,72,23,0.72,0.32,254,598,80,41,97,8,0.39,1.0,10,0,0
759,109,353,46,27,0.99,0.63,684,235,41,43,107,14,0.71,1.0,0,0,1
378,243,252,46,22,0.81,0.74,560,188,298,56,106,0,0.42,0.8,0,0,1
539,258,492,42,9,0.93,0.72,367,392,293,60,38,8,0.73,0.4,3,0,0
339,77,479,35,74,0.83,0.72,733,196,258,38,103,1,0.84,0.9,0,1,1
744,350,125,75,52,0.35,0.55,528,376,263,38,7,5,0.47,1.0,0,0,1
789,159,295,70,45,0.01,0.48,993,330,149,78,79,12,0.54,0.6,2,0,0
89,178,128,78,47,0.25,0.73,656,490,16,50,8,12,0.75,0.6,0,0,0
477,338,94,55,50,0.63,0.43,1000,209,10,79,57,20,0.83,1.0,3,0,0
670,128,286,80,63,0.14,0.35,864,51,174,50,5,11,0.39,0.8,3,0,1
550,305,228,75,112,0.41,0.47,632,195,115,47,34,4,1.0,0.6,1,0,1
622,198,136,59,90,0.72,0.32,653,586,261,76,23,20,0.85,0.6,3,1,0
660,395,84,58,94,0.77,0.31,665,526,188,62,108,8,0.61,0.9,3,0,0
368,20,333,34,108,0.12,0.64,997,99,147,30,16,14,0.55,1.0,10,1,0
542,114,219,48,85,0.59,0.78,593,430,21,47,65,12,0.98,0.4,5,1,0
568,110,87,57,95,0.82,0.99,595,458,268,75,1,23,0.32,1.0,0,0,1
495,259,73,31,58,0.86,0.83,568,472,182,34,48,17,0.63,1.0,0,0,1
243,117,193,53,4,0.54,0.98,324,373,15,36,20,1,0.45,0.9,10,0,0
733,80,103,77,16,0.48,0.6,285,388,59,39,77,3,0.69,0.9,10,0,0
109,262,224,57,4,0.13,0.85,729,171,273,50,55,19,0.38,0.6,0,0,0
483,328,114,51,113,0.55,0.38,289,349,153,77,82,22,0.99,0.9,1,0,0
338,106,466,43,72,0.41,0.32,424,297,66,69,41,16,0.43,0.9,0,0,1
319,87,386,77,84,0.2,0.41,537,274,203,53,88,15,0.83,0.9,0,0,1
372,116,449,80,84,0.75,0.42,150,515,34,58,30,22,0.58,0.6,0,0,1
459,399,240,47,116,0.84,0.75,229,559,100,71,46,17,0.53,0.4,1,1,1
80,352,197,63,107,0.55,0.56,155,515,158,56,32,7,0.67,1.0,0,0,1
435,28,31,49,15,0.44,0.79,185,132,68,76,100,9,0.51,0.9,5,1,0
642,374,157,77,47,0.72,0.53,774,212,102,54,110,0,0.51,1.0,10,1,0
64,228,385,52,28,0.82,0.39,234,222,81,32,37,17,0.97,1.0,0,0,1
290,148,414,69,8,0.92,0.42,432,321,10,37,85,24,0.49,1.0,10,1,0
526,66,314,77,29,0.6,0.99,515,441,154,63,43,24,0.51,0.8,10,0,0
792,285,127,67,29,0.35,0.33,419,142,160,65,76,18,0.72,0.4,10,0,0
314,40,72,60,42,0.95,0.68,434,552,179,79,100,10,0.54,0.6,1,1,0
154,369,245,76,86,0.95,0.82,205,213,239,54,73,23,0.48,1.0,0,0,1
